date,commodity,price
22-02-2024,Masur,79.00495756
23-02-2024,Masur,79.05484564
24-02-2024,Masur,79.05122746
25-02-2024,Masur,78.99409555
26-02-2024,Masur,79.08286933
27-02-2024,Masur,79.04853468
28-02-2024,Masur,79.08810109
29-02-2024,Masur,79.07455022
01-03-2024,Masur,79.04709676
02-03-2024,Masur,79.17300051
03-03-2024,Masur,79.07844156
04-03-2024,Masur,79.19192388
05-03-2024,Masur,79.23217405
06-03-2024,Masur,79.26035306
07-03-2024,Masur,79.21323806
08-03-2024,Masur,79.19821762
09-03-2024,Masur,79.27544775
10-03-2024,Masur,79.25878193
11-03-2024,Masur,79.29391212
12-03-2024,Masur,79.29044204
13-03-2024,Masur,79.31483917
14-03-2024,Masur,79.42487199
15-03-2024,Masur,79.24707654
16-03-2024,Masur,79.3885162
17-03-2024,Masur,79.39060547
18-03-2024,Masur,79.33261794
19-03-2024,Masur,79.3662165
20-03-2024,Masur,79.35130445
21-03-2024,Masur,79.38508301
22-03-2024,Masur,79.45396212
23-03-2024,Masur,79.327916
24-03-2024,Masur,79.43966518
25-03-2024,Masur,79.35937372
26-03-2024,Masur,79.53186714
27-03-2024,Masur,79.3358818
28-03-2024,Masur,79.49643838
29-03-2024,Masur,79.51846415
30-03-2024,Masur,79.55634022
31-03-2024,Masur,79.49231029
01-04-2024,Masur,79.54208886
02-04-2024,Masur,79.46954242
03-04-2024,Masur,79.46292385
04-04-2024,Masur,79.5463726
05-04-2024,Masur,79.49996372
06-04-2024,Masur,79.61665681
07-04-2024,Masur,79.62038748
08-04-2024,Masur,79.62354783
09-04-2024,Masur,79.63816167
10-04-2024,Masur,79.74331532
11-04-2024,Masur,79.65534929
12-04-2024,Masur,79.68707891
13-04-2024,Masur,79.61532764
14-04-2024,Masur,79.78079147
15-04-2024,Masur,79.65346284
16-04-2024,Masur,79.80676765
17-04-2024,Masur,79.7908554
18-04-2024,Masur,79.64796936
19-04-2024,Masur,79.76254721
20-04-2024,Masur,79.69713448
21-04-2024,Masur,79.67174466
22-04-2024,Masur,79.79269151
23-04-2024,Masur,79.84080972
24-04-2024,Masur,79.7762696
25-04-2024,Masur,79.7878962
26-04-2024,Masur,79.74071422
27-04-2024,Masur,79.79382064
28-04-2024,Masur,79.87949689
29-04-2024,Masur,79.80451747
30-04-2024,Masur,79.89491809
01-05-2024,Masur,79.86227503
02-05-2024,Masur,79.93491042
03-05-2024,Masur,79.82589708
04-05-2024,Masur,79.89882832
05-05-2024,Masur,79.92606203
06-05-2024,Masur,79.96653727
07-05-2024,Masur,79.90809416
08-05-2024,Masur,79.88607154
09-05-2024,Masur,79.94821252
10-05-2024,Masur,80.0246022
11-05-2024,Masur,79.92915914
12-05-2024,Masur,79.9213098
13-05-2024,Masur,79.98839683
14-05-2024,Masur,79.97705139
15-05-2024,Masur,80.03076433
16-05-2024,Masur,80.07418318
17-05-2024,Masur,80.02394797
18-05-2024,Masur,79.9964435
19-05-2024,Masur,80.01591987
20-05-2024,Masur,80.06763792
21-05-2024,Masur,80.1710315
22-05-2024,Masur,80.05902902
23-05-2024,Masur,79.99704316
24-05-2024,Masur,80.06678618
25-05-2024,Masur,80.08558995
26-05-2024,Masur,80.05224451
27-05-2024,Masur,80.15315816
28-05-2024,Masur,80.16646239
29-05-2024,Masur,80.23826734
30-05-2024,Masur,80.15355244
31-05-2024,Masur,80.16903758
01-06-2024,Masur,80.1997627
02-06-2024,Masur,80.19165037
03-06-2024,Masur,80.17326322
04-06-2024,Masur,80.22990363
05-06-2024,Masur,80.25010668
06-06-2024,Masur,80.24138723
07-06-2024,Masur,80.25839758
08-06-2024,Masur,80.29516547
09-06-2024,Masur,80.24205465
10-06-2024,Masur,80.23791852
11-06-2024,Masur,80.40295332
12-06-2024,Masur,80.33650589
13-06-2024,Masur,80.27011949
14-06-2024,Masur,80.2457504
15-06-2024,Masur,80.34084122
16-06-2024,Masur,80.27101739
17-06-2024,Masur,80.35306883
18-06-2024,Masur,80.35074229
19-06-2024,Masur,80.39612862
20-06-2024,Masur,80.45548389
21-06-2024,Masur,80.44628855
22-06-2024,Masur,80.34409526
23-06-2024,Masur,80.4427815
24-06-2024,Masur,80.46828254
25-06-2024,Masur,80.42085458
26-06-2024,Masur,80.52278766
27-06-2024,Masur,80.47834762
28-06-2024,Masur,80.46675126
29-06-2024,Masur,80.42252915
30-06-2024,Masur,80.44976984
01-07-2024,Masur,80.42864774
02-07-2024,Masur,80.52740338
03-07-2024,Masur,80.42456751
04-07-2024,Masur,80.4446484
05-07-2024,Masur,80.50410866
06-07-2024,Masur,80.49540692
07-07-2024,Masur,80.54432182
08-07-2024,Masur,80.53138232
09-07-2024,Masur,80.60383701
10-07-2024,Masur,80.52066916
11-07-2024,Masur,80.58872666
12-07-2024,Masur,80.57424227
13-07-2024,Masur,80.65727496
14-07-2024,Masur,80.65553538
15-07-2024,Masur,80.60856683
16-07-2024,Masur,80.72549305
17-07-2024,Masur,80.64253203
18-07-2024,Masur,80.64936236
19-07-2024,Masur,80.65702322
20-07-2024,Masur,80.74204938
21-07-2024,Masur,80.65513653
22-07-2024,Masur,80.78906347
23-07-2024,Masur,80.72093063
24-07-2024,Masur,80.70919224
25-07-2024,Masur,80.68535422
26-07-2024,Masur,80.85159616
27-07-2024,Masur,80.70016314
28-07-2024,Masur,80.70547994
29-07-2024,Masur,80.79678837
30-07-2024,Masur,80.80912183
31-07-2024,Masur,80.82111909
01-08-2024,Masur,80.78319576
02-08-2024,Masur,80.84260587
03-08-2024,Masur,80.6769671
04-08-2024,Masur,80.84258306
05-08-2024,Masur,80.8742273
06-08-2024,Masur,80.83224733
07-08-2024,Masur,80.8344379
08-08-2024,Masur,80.88513142
09-08-2024,Masur,80.83361842
10-08-2024,Masur,80.81098328
11-08-2024,Masur,80.90266679
12-08-2024,Masur,80.82743873
13-08-2024,Masur,80.92681689
14-08-2024,Masur,80.87791984
15-08-2024,Masur,80.9208449
16-08-2024,Masur,80.94628555
17-08-2024,Masur,80.94559547
18-08-2024,Masur,81.01641342
19-08-2024,Masur,80.91711967
20-08-2024,Masur,80.90643414
21-08-2024,Masur,80.97712605
22-08-2024,Masur,80.89637105
23-08-2024,Masur,81.09907856
24-08-2024,Masur,81.00232777
25-08-2024,Masur,81.02920959
26-08-2024,Masur,81.03484694
27-08-2024,Masur,80.98697444
28-08-2024,Masur,81.06241416
29-08-2024,Masur,81.0192392
30-08-2024,Masur,81.10865548
01-01-2018,Onion,59.58785605
02-01-2018,Onion,59.61753775
03-01-2018,Onion,59.62857488
04-01-2018,Onion,59.59287625
05-01-2018,Onion,59.61806883
06-01-2018,Onion,59.52104557
07-01-2018,Onion,59.57040696
08-01-2018,Onion,59.57748253
09-01-2018,Onion,59.64713095
10-01-2018,Onion,59.61403809
11-01-2018,Onion,59.69110986
12-01-2018,Onion,59.60042065
13-01-2018,Onion,59.65311362
14-01-2018,Onion,59.59503955
15-01-2018,Onion,59.58876973
16-01-2018,Onion,59.76630564
17-01-2018,Onion,59.66412214
18-01-2018,Onion,59.62552403
19-01-2018,Onion,59.57125632
20-01-2018,Onion,59.67961747
21-01-2018,Onion,59.73274296
22-01-2018,Onion,59.66263367
23-01-2018,Onion,59.76490683
24-01-2018,Onion,59.60622168
25-01-2018,Onion,59.68029035
26-01-2018,Onion,59.72133384
27-01-2018,Onion,59.79288575
28-01-2018,Onion,59.71711903
29-01-2018,Onion,59.82672861
30-01-2018,Onion,59.66735002
31-01-2018,Onion,59.73356102
01-02-2018,Onion,59.72222723
02-02-2018,Onion,59.77515695
03-02-2018,Onion,59.70469943
04-02-2018,Onion,59.79174826
05-02-2018,Onion,59.7933852
06-02-2018,Onion,59.84496465
07-02-2018,Onion,59.79947708
08-02-2018,Onion,59.86630554
09-02-2018,Onion,59.88284698
10-02-2018,Onion,59.74618605
11-02-2018,Onion,59.76275886
12-02-2018,Onion,59.86625551
13-02-2018,Onion,59.79932872
14-02-2018,Onion,59.79413512
15-02-2018,Onion,59.80449642
16-02-2018,Onion,59.84674043
17-02-2018,Onion,59.8878254
18-02-2018,Onion,59.94485702
19-02-2018,Onion,59.772699
20-02-2018,Onion,59.84331004
21-02-2018,Onion,59.83919712
22-02-2018,Onion,59.90145508
23-02-2018,Onion,59.86871758
24-02-2018,Onion,59.87951892
25-02-2018,Onion,59.8706244
26-02-2018,Onion,59.83576883
27-02-2018,Onion,60.00011307
28-02-2018,Onion,59.92460865
01-03-2018,Onion,59.8868287
02-03-2018,Onion,59.94900948
03-03-2018,Onion,59.76587596
04-03-2018,Onion,59.95598087
05-03-2018,Onion,59.91092976
06-03-2018,Onion,59.87502466
07-03-2018,Onion,59.88742811
08-03-2018,Onion,59.87658917
09-03-2018,Onion,59.90203591
10-03-2018,Onion,59.96738638
11-03-2018,Onion,59.96975499
12-03-2018,Onion,59.93037926
13-03-2018,Onion,59.94797841
14-03-2018,Onion,59.89866653
15-03-2018,Onion,59.98510182
16-03-2018,Onion,59.96760645
17-03-2018,Onion,60.04375668
18-03-2018,Onion,59.91145502
19-03-2018,Onion,59.96619952
20-03-2018,Onion,60.050877
21-03-2018,Onion,59.88612438
22-03-2018,Onion,59.93612332
23-03-2018,Onion,59.94991714
24-03-2018,Onion,59.94375489
25-03-2018,Onion,59.944621
26-03-2018,Onion,59.96687456
27-03-2018,Onion,59.88096518
28-03-2018,Onion,59.96821246
29-03-2018,Onion,59.95157369
30-03-2018,Onion,60.0590463
31-03-2018,Onion,60.03379584
01-04-2018,Onion,59.97913098
02-04-2018,Onion,59.90262923
03-04-2018,Onion,59.98184901
04-04-2018,Onion,60.0344032
05-04-2018,Onion,59.96301868
06-04-2018,Onion,60.01717421
07-04-2018,Onion,60.08670926
08-04-2018,Onion,59.94429951
09-04-2018,Onion,60.04756753
10-04-2018,Onion,59.89111028
11-04-2018,Onion,59.98612893
12-04-2018,Onion,60.05406382
13-04-2018,Onion,60.06507282
14-04-2018,Onion,60.0826925
15-04-2018,Onion,60.0294871
16-04-2018,Onion,59.96525626
17-04-2018,Onion,59.93606073
18-04-2018,Onion,60.02932156
19-04-2018,Onion,59.9518057
20-04-2018,Onion,59.93795344
21-04-2018,Onion,59.96609488
22-04-2018,Onion,59.94815955
23-04-2018,Onion,60.03105451
24-04-2018,Onion,59.92604996
25-04-2018,Onion,60.00864401
26-04-2018,Onion,60.00608979
27-04-2018,Onion,60.0467526
28-04-2018,Onion,60.00584408
29-04-2018,Onion,59.96371172
30-04-2018,Onion,60.03147246
01-05-2018,Onion,59.92837516
02-05-2018,Onion,59.9323438
03-05-2018,Onion,60.03714305
04-05-2018,Onion,60.06469033
05-05-2018,Onion,60.02783032
06-05-2018,Onion,59.99687279
07-05-2018,Onion,60.04564747
08-05-2018,Onion,59.96990708
09-05-2018,Onion,60.02034762
10-05-2018,Onion,60.02401625
11-05-2018,Onion,60.0052058
12-05-2018,Onion,60.01832638
13-05-2018,Onion,60.03726713
14-05-2018,Onion,59.93095229
15-05-2018,Onion,59.97113352
16-05-2018,Onion,59.98858578
17-05-2018,Onion,60.0562289
18-05-2018,Onion,59.91219056
19-05-2018,Onion,60.01946748
20-05-2018,Onion,60.03208842
21-05-2018,Onion,59.95876265
22-05-2018,Onion,59.92419256
23-05-2018,Onion,60.02995288
24-05-2018,Onion,60.02372298
25-05-2018,Onion,59.98457308
26-05-2018,Onion,59.95076225
27-05-2018,Onion,60.04321763
28-05-2018,Onion,60.00210204
29-05-2018,Onion,59.93516393
30-05-2018,Onion,60.07843919
31-05-2018,Onion,59.83952848
01-06-2018,Onion,60.01948198
02-06-2018,Onion,59.91311623
03-06-2018,Onion,59.86619702
04-06-2018,Onion,59.93758287
05-06-2018,Onion,59.93073703
06-06-2018,Onion,59.88808956
07-06-2018,Onion,59.96719511
08-06-2018,Onion,59.97961461
09-06-2018,Onion,59.97035055
10-06-2018,Onion,59.95354527
11-06-2018,Onion,59.87023867
12-06-2018,Onion,59.91337914
13-06-2018,Onion,59.89136818
14-06-2018,Onion,59.92977511
15-06-2018,Onion,59.84936363
16-06-2018,Onion,59.94254598
17-06-2018,Onion,59.968647
18-06-2018,Onion,59.90820397
19-06-2018,Onion,59.93199498
20-06-2018,Onion,59.80939272
21-06-2018,Onion,59.85242239
22-06-2018,Onion,59.89861306
23-06-2018,Onion,59.92536107
24-06-2018,Onion,59.85809212
25-06-2018,Onion,59.99314144
26-06-2018,Onion,59.85314054
27-06-2018,Onion,59.891462
28-06-2018,Onion,59.8471483
29-06-2018,Onion,59.96051373
30-06-2018,Onion,59.84122406
01-07-2018,Onion,59.90037106
02-07-2018,Onion,59.90339599
03-07-2018,Onion,59.92025825
04-07-2018,Onion,59.88808121
05-07-2018,Onion,59.84765254
06-07-2018,Onion,59.91588353
07-07-2018,Onion,59.8313542
08-07-2018,Onion,59.78559286
09-07-2018,Onion,60.06311223
10-07-2018,Onion,59.87101587
11-07-2018,Onion,59.87521044
12-07-2018,Onion,59.93256886
13-07-2018,Onion,59.8950998
14-07-2018,Onion,59.87846923
15-07-2018,Onion,59.85223724
16-07-2018,Onion,59.90261886
17-07-2018,Onion,59.77519073
18-07-2018,Onion,59.9490945
19-07-2018,Onion,59.77579071
20-07-2018,Onion,59.78220749
21-07-2018,Onion,59.86475323
22-07-2018,Onion,59.79045509
23-07-2018,Onion,59.73715615
24-07-2018,Onion,59.76645554
25-07-2018,Onion,59.73400009
26-07-2018,Onion,59.77453077
27-07-2018,Onion,59.7472056
28-07-2018,Onion,59.85697215
29-07-2018,Onion,59.83036675
30-07-2018,Onion,59.75778265
31-07-2018,Onion,59.81144019
01-08-2018,Onion,59.76475688
02-08-2018,Onion,59.88239046
03-08-2018,Onion,59.73088485
04-08-2018,Onion,59.83900856
05-08-2018,Onion,59.77617776
06-08-2018,Onion,59.9182636
07-08-2018,Onion,59.69561268
08-08-2018,Onion,59.78895063
09-08-2018,Onion,59.8491728
10-08-2018,Onion,59.7442571
11-08-2018,Onion,59.77646079
12-08-2018,Onion,59.79541516
13-08-2018,Onion,59.75813351
14-08-2018,Onion,59.87296632
15-08-2018,Onion,59.65206983
16-08-2018,Onion,59.76847778
17-08-2018,Onion,59.83027025
18-08-2018,Onion,59.88033263
19-08-2018,Onion,59.79007319
20-08-2018,Onion,59.77589175
21-08-2018,Onion,59.75100381
22-08-2018,Onion,59.81009028
23-08-2018,Onion,59.85247489
24-08-2018,Onion,59.7991497
25-08-2018,Onion,59.73418832
26-08-2018,Onion,59.79678574
27-08-2018,Onion,59.75386972
28-08-2018,Onion,59.7251848
29-08-2018,Onion,59.85198154
30-08-2018,Onion,59.80703754
31-08-2018,Onion,59.80716668
01-09-2018,Onion,59.69888302
02-09-2018,Onion,59.69129406
03-09-2018,Onion,59.73365419
04-09-2018,Onion,59.74238619
05-09-2018,Onion,59.67503856
06-09-2018,Onion,59.81963847
07-09-2018,Onion,59.80037414
08-09-2018,Onion,59.66987465
09-09-2018,Onion,59.74597869
10-09-2018,Onion,59.68515009
11-09-2018,Onion,59.76278921
12-09-2018,Onion,59.73338739
13-09-2018,Onion,59.79241349
14-09-2018,Onion,59.78769118
15-09-2018,Onion,59.70828598
16-09-2018,Onion,59.78257744
17-09-2018,Onion,59.77616914
18-09-2018,Onion,59.78511709
19-09-2018,Onion,59.7906838
20-09-2018,Onion,59.76535516
21-09-2018,Onion,59.72683725
22-09-2018,Onion,59.64518017
23-09-2018,Onion,59.77088875
24-09-2018,Onion,59.79868044
25-09-2018,Onion,59.77143166
26-09-2018,Onion,59.69989516
27-09-2018,Onion,59.73299602
28-09-2018,Onion,59.7148438
29-09-2018,Onion,59.72646987
30-09-2018,Onion,59.76774013
01-10-2018,Onion,59.8466753
02-10-2018,Onion,59.78473495
03-10-2018,Onion,59.80372214
04-10-2018,Onion,59.79714174
05-10-2018,Onion,59.78575021
06-10-2018,Onion,59.82254432
07-10-2018,Onion,59.75330805
08-10-2018,Onion,59.77488297
09-10-2018,Onion,59.76601344
10-10-2018,Onion,59.82084051
11-10-2018,Onion,59.80286866
12-10-2018,Onion,59.86781366
13-10-2018,Onion,59.82234581
14-10-2018,Onion,59.79514478
15-10-2018,Onion,59.80544323
16-10-2018,Onion,59.8355227
17-10-2018,Onion,59.81112311
18-10-2018,Onion,59.82882794
19-10-2018,Onion,59.82968569
20-10-2018,Onion,59.86606273
21-10-2018,Onion,59.79240179
22-10-2018,Onion,59.89203078
23-10-2018,Onion,59.81446751
24-10-2018,Onion,59.81282726
25-10-2018,Onion,59.92802586
26-10-2018,Onion,59.85301854
27-10-2018,Onion,59.83520077
28-10-2018,Onion,59.83129929
29-10-2018,Onion,59.89057437
30-10-2018,Onion,59.86872259
31-10-2018,Onion,59.81169974
01-11-2018,Onion,59.75157189
02-11-2018,Onion,59.81876076
03-11-2018,Onion,59.94218687
04-11-2018,Onion,59.90765388
05-11-2018,Onion,59.82364327
06-11-2018,Onion,59.77154407
07-11-2018,Onion,59.96503669
08-11-2018,Onion,59.91462991
09-11-2018,Onion,59.78782723
10-11-2018,Onion,59.92691015
11-11-2018,Onion,59.92843686
12-11-2018,Onion,59.98273933
13-11-2018,Onion,59.86659873
14-11-2018,Onion,59.91861922
15-11-2018,Onion,59.79329987
16-11-2018,Onion,59.85523484
17-11-2018,Onion,59.98582557
18-11-2018,Onion,59.95522161
19-11-2018,Onion,59.89984376
20-11-2018,Onion,59.98072061
21-11-2018,Onion,59.82569697
22-11-2018,Onion,59.92056414
23-11-2018,Onion,59.93103773
24-11-2018,Onion,59.99718791
25-11-2018,Onion,59.98737207
26-11-2018,Onion,59.99188238
27-11-2018,Onion,59.94985006
28-11-2018,Onion,59.95684143
29-11-2018,Onion,60.00784191
30-11-2018,Onion,59.98381208
01-12-2018,Onion,60.04667835
02-12-2018,Onion,60.05836357
03-12-2018,Onion,59.9689173
04-12-2018,Onion,60.00728251
05-12-2018,Onion,59.95263818
06-12-2018,Onion,60.07029799
07-12-2018,Onion,60.1057064
08-12-2018,Onion,60.09908424
09-12-2018,Onion,60.01296258
10-12-2018,Onion,59.97313502
11-12-2018,Onion,60.06211744
12-12-2018,Onion,60.20805809
13-12-2018,Onion,60.03670548
14-12-2018,Onion,60.15423016
15-12-2018,Onion,60.06297534
16-12-2018,Onion,60.15529863
17-12-2018,Onion,60.07903199
18-12-2018,Onion,60.07365023
19-12-2018,Onion,60.15950653
20-12-2018,Onion,60.15444491
21-12-2018,Onion,60.066972
22-12-2018,Onion,60.11102818
23-12-2018,Onion,60.05250031
24-12-2018,Onion,60.11557501
25-12-2018,Onion,60.09175802
26-12-2018,Onion,60.09998059
27-12-2018,Onion,60.19116673
28-12-2018,Onion,60.13082153
29-12-2018,Onion,60.13050814
30-12-2018,Onion,60.15178671
31-12-2018,Onion,60.12915832
01-01-2019,Onion,60.17967962
02-01-2019,Onion,60.09810655
03-01-2019,Onion,60.21091093
04-01-2019,Onion,60.16066101
05-01-2019,Onion,60.21026093
06-01-2019,Onion,60.20893638
07-01-2019,Onion,60.18826702
08-01-2019,Onion,60.25914469
09-01-2019,Onion,60.2730857
10-01-2019,Onion,60.17181112
11-01-2019,Onion,60.1989956
12-01-2019,Onion,60.24836342
13-01-2019,Onion,60.18898668
14-01-2019,Onion,60.25043081
15-01-2019,Onion,60.28624484
16-01-2019,Onion,60.18212531
17-01-2019,Onion,60.32775448
18-01-2019,Onion,60.22601917
19-01-2019,Onion,60.25326615
20-01-2019,Onion,60.26900489
21-01-2019,Onion,60.25959484
22-01-2019,Onion,60.26366415
23-01-2019,Onion,60.27532162
24-01-2019,Onion,60.39877837
25-01-2019,Onion,60.33292031
26-01-2019,Onion,60.34022682
27-01-2019,Onion,60.25473355
28-01-2019,Onion,60.34992041
29-01-2019,Onion,60.3307791
30-01-2019,Onion,60.34130958
31-01-2019,Onion,60.35735471
01-02-2019,Onion,60.3830856
02-02-2019,Onion,60.41851983
03-02-2019,Onion,60.43897681
04-02-2019,Onion,60.40289378
05-02-2019,Onion,60.3261228
06-02-2019,Onion,60.37829815
07-02-2019,Onion,60.43436424
08-02-2019,Onion,60.43410412
09-02-2019,Onion,60.34831209
10-02-2019,Onion,60.39358397
11-02-2019,Onion,60.44650803
12-02-2019,Onion,60.40224497
13-02-2019,Onion,60.37201855
14-02-2019,Onion,60.51785858
15-02-2019,Onion,60.51044743
16-02-2019,Onion,60.51358782
17-02-2019,Onion,60.51916759
18-02-2019,Onion,60.49142127
19-02-2019,Onion,60.50005565
20-02-2019,Onion,60.40451979
21-02-2019,Onion,60.52705705
22-02-2019,Onion,60.44392304
23-02-2019,Onion,60.44209067
24-02-2019,Onion,60.50681778
25-02-2019,Onion,60.54326366
26-02-2019,Onion,60.4466719
27-02-2019,Onion,60.46736676
28-02-2019,Onion,60.52489009
01-03-2019,Onion,60.57790678
02-03-2019,Onion,60.49094919
03-03-2019,Onion,60.47193551
04-03-2019,Onion,60.39608088
05-03-2019,Onion,60.50940894
06-03-2019,Onion,60.53548133
07-03-2019,Onion,60.45440559
08-03-2019,Onion,60.58932974
09-03-2019,Onion,60.5649089
10-03-2019,Onion,60.50035113
11-03-2019,Onion,60.48972481
12-03-2019,Onion,60.59356146
13-03-2019,Onion,60.52290008
14-03-2019,Onion,60.56087207
15-03-2019,Onion,60.62569179
16-03-2019,Onion,60.47233992
17-03-2019,Onion,60.56579178
18-03-2019,Onion,60.4506668
19-03-2019,Onion,60.54255116
20-03-2019,Onion,60.56554693
21-03-2019,Onion,60.53421982
22-03-2019,Onion,60.63584611
23-03-2019,Onion,60.48831632
24-03-2019,Onion,60.60765321
25-03-2019,Onion,60.63071395
26-03-2019,Onion,60.61915158
27-03-2019,Onion,60.52411384
28-03-2019,Onion,60.59213939
29-03-2019,Onion,60.57599794
30-03-2019,Onion,60.56186621
31-03-2019,Onion,60.54763313
01-04-2019,Onion,60.57891923
02-04-2019,Onion,60.59765867
03-04-2019,Onion,60.57437349
04-04-2019,Onion,60.53229728
05-04-2019,Onion,60.64167265
06-04-2019,Onion,60.68194138
07-04-2019,Onion,60.61503025
08-04-2019,Onion,60.50969008
09-04-2019,Onion,60.61963266
10-04-2019,Onion,60.62090673
11-04-2019,Onion,60.59085241
12-04-2019,Onion,60.55395906
13-04-2019,Onion,60.61697007
14-04-2019,Onion,60.68724632
15-04-2019,Onion,60.62905981
16-04-2019,Onion,60.56540459
17-04-2019,Onion,60.56718002
18-04-2019,Onion,60.68034391
19-04-2019,Onion,60.63360241
20-04-2019,Onion,60.62836346
21-04-2019,Onion,60.6636814
22-04-2019,Onion,60.61529974
23-04-2019,Onion,60.67063095
24-04-2019,Onion,60.58223035
25-04-2019,Onion,60.6679206
26-04-2019,Onion,60.67321229
27-04-2019,Onion,60.58218204
28-04-2019,Onion,60.58066692
29-04-2019,Onion,60.60440492
30-04-2019,Onion,60.63733122
01-05-2019,Onion,60.64124108
02-05-2019,Onion,60.63428058
03-05-2019,Onion,60.48423349
04-05-2019,Onion,60.61201245
05-05-2019,Onion,60.62331156
06-05-2019,Onion,60.56173462
07-05-2019,Onion,60.54130087
08-05-2019,Onion,60.61911821
09-05-2019,Onion,60.57539358
10-05-2019,Onion,60.60565887
11-05-2019,Onion,60.58760832
12-05-2019,Onion,60.58947381
13-05-2019,Onion,60.6046711
14-05-2019,Onion,60.61666263
15-05-2019,Onion,60.63483748
16-05-2019,Onion,60.62864425
17-05-2019,Onion,60.56587703
18-05-2019,Onion,60.57616538
19-05-2019,Onion,60.63654145
20-05-2019,Onion,60.60305376
21-05-2019,Onion,60.56361439
22-05-2019,Onion,60.5809725
23-05-2019,Onion,60.62720949
24-05-2019,Onion,60.57521508
25-05-2019,Onion,60.49404968
26-05-2019,Onion,60.57281003
27-05-2019,Onion,60.66107947
28-05-2019,Onion,60.58774183
29-05-2019,Onion,60.58223611
30-05-2019,Onion,60.57181745
31-05-2019,Onion,60.62760049
01-06-2019,Onion,60.65835633
02-06-2019,Onion,60.53595033
03-06-2019,Onion,60.56877686
04-06-2019,Onion,60.57799255
05-06-2019,Onion,60.54926927
06-06-2019,Onion,60.57626266
07-06-2019,Onion,60.59819726
08-06-2019,Onion,60.55931329
09-06-2019,Onion,60.55677479
10-06-2019,Onion,60.48586327
11-06-2019,Onion,60.48500477
12-06-2019,Onion,60.43824995
13-06-2019,Onion,60.4563923
14-06-2019,Onion,60.52409903
15-06-2019,Onion,60.49777327
16-06-2019,Onion,60.54481452
17-06-2019,Onion,60.48781302
18-06-2019,Onion,60.46379556
19-06-2019,Onion,60.50420391
20-06-2019,Onion,60.55384495
21-06-2019,Onion,60.58242527
22-06-2019,Onion,60.44254127
23-06-2019,Onion,60.54951881
24-06-2019,Onion,60.598594
25-06-2019,Onion,60.45199724
26-06-2019,Onion,60.47213525
27-06-2019,Onion,60.5050442
28-06-2019,Onion,60.56561063
29-06-2019,Onion,60.52961701
30-06-2019,Onion,60.55204614
01-07-2019,Onion,60.61009995
02-07-2019,Onion,60.4931708
03-07-2019,Onion,60.52059476
04-07-2019,Onion,60.45146472
05-07-2019,Onion,60.42975285
06-07-2019,Onion,60.56074545
07-07-2019,Onion,60.49607198
08-07-2019,Onion,60.4334075
09-07-2019,Onion,60.54889467
10-07-2019,Onion,60.38492718
11-07-2019,Onion,60.42827407
12-07-2019,Onion,60.44574084
13-07-2019,Onion,60.41363147
14-07-2019,Onion,60.4798813
15-07-2019,Onion,60.45678825
16-07-2019,Onion,60.39465612
17-07-2019,Onion,60.49845071
18-07-2019,Onion,60.45279437
19-07-2019,Onion,60.47737959
20-07-2019,Onion,60.51519744
21-07-2019,Onion,60.57019731
22-07-2019,Onion,60.40933399
23-07-2019,Onion,60.42374923
24-07-2019,Onion,60.49525504
25-07-2019,Onion,60.45126787
26-07-2019,Onion,60.38865381
27-07-2019,Onion,60.35240112
28-07-2019,Onion,60.48065608
29-07-2019,Onion,60.42796908
30-07-2019,Onion,60.32892779
31-07-2019,Onion,60.45330657
01-08-2019,Onion,60.44848876
02-08-2019,Onion,60.41822569
03-08-2019,Onion,60.41053986
04-08-2019,Onion,60.37212299
05-08-2019,Onion,60.31029954
06-08-2019,Onion,60.50361236
07-08-2019,Onion,60.31631036
08-08-2019,Onion,60.38374637
09-08-2019,Onion,60.45653142
10-08-2019,Onion,60.31093615
11-08-2019,Onion,60.44719928
12-08-2019,Onion,60.3392455
13-08-2019,Onion,60.45862862
14-08-2019,Onion,60.35840091
15-08-2019,Onion,60.38256827
16-08-2019,Onion,60.50047816
17-08-2019,Onion,60.35094163
18-08-2019,Onion,60.39039215
19-08-2019,Onion,60.3697773
20-08-2019,Onion,60.2761438
21-08-2019,Onion,60.31456946
22-08-2019,Onion,60.32963784
23-08-2019,Onion,60.39972184
24-08-2019,Onion,60.45170687
25-08-2019,Onion,60.39173582
26-08-2019,Onion,60.38041836
27-08-2019,Onion,60.36510835
28-08-2019,Onion,60.42111135
29-08-2019,Onion,60.33206649
30-08-2019,Onion,60.36384677
31-08-2019,Onion,60.38754539
01-09-2019,Onion,60.32198425
02-09-2019,Onion,60.42197827
03-09-2019,Onion,60.35573116
04-09-2019,Onion,60.41525538
05-09-2019,Onion,60.38063333
06-09-2019,Onion,60.33771775
07-09-2019,Onion,60.43938227
08-09-2019,Onion,60.43670959
09-09-2019,Onion,60.38162386
10-09-2019,Onion,60.36037831
11-09-2019,Onion,60.33934357
12-09-2019,Onion,60.34789656
13-09-2019,Onion,60.37757362
14-09-2019,Onion,60.41535713
15-09-2019,Onion,60.3384271
16-09-2019,Onion,60.37903142
17-09-2019,Onion,60.38726088
18-09-2019,Onion,60.44301956
19-09-2019,Onion,60.38278821
20-09-2019,Onion,60.38892802
21-09-2019,Onion,60.40781203
22-09-2019,Onion,60.4338748
23-09-2019,Onion,60.40970822
24-09-2019,Onion,60.38616543
