Date,District,Commodity,Variety,Soil_Quality,Latitude,Longitude,Price_per_kg
02-07-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,35.82
03-07-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,35.82
04-07-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,35.82
05-07-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,35.82
06-07-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,35.82
07-07-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,35.82
08-07-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,35.82
09-07-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,36.54
10-07-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,36.54
11-07-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,36.54
12-07-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,36.54
13-07-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,36.54
14-07-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,36.54
15-07-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,36.54
30-07-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,49.34
31-07-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,49.34
01-08-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,49.34
02-08-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,49.34
03-08-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,49.34
04-08-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,49.34
05-08-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,49.34
27-08-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,21.14
28-08-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,21.14
29-08-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,21.14
30-08-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,21.14
31-08-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,21.14
01-09-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,21.14
02-09-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,21.14
03-09-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,26.99
04-09-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,26.99
05-09-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,26.99
06-09-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,26.99
07-09-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,26.99
08-09-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,26.99
09-09-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,26.99
17-09-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,23.17
18-09-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,23.17
19-09-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,23.17
20-09-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,23.17
21-09-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,23.17
22-09-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,23.17
23-09-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,23.17
24-09-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,42.44
25-09-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,42.44
26-09-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,42.44
27-09-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,42.44
28-09-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,42.44
29-09-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,42.44
30-09-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,42.44
22-10-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,47.18
23-10-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,47.18
24-10-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,47.18
25-10-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,47.18
26-10-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,47.18
27-10-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,47.18
28-10-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,47.18
29-10-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,15.61
30-10-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,15.61
31-10-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,15.61
01-11-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,15.61
02-11-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,15.61
03-11-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,15.61
04-11-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,15.61
26-11-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,37.79
27-11-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,37.79
28-11-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,37.79
29-11-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,37.79
30-11-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,37.79
01-12-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,37.79
02-12-2022,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,37.79
03-12-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,29.49
04-12-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,29.49
05-12-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,29.49
06-12-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,29.49
07-12-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,29.49
08-12-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,29.49
09-12-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,29.49
10-12-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,41.7
11-12-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,41.7
12-12-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,41.7
13-12-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,41.7
14-12-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,41.7
15-12-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,41.7
16-12-2022,Amravati,Rice,Indrayani,Good,20.937424,77.779551,41.7
24-12-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,30.41
25-12-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,30.41
26-12-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,30.41
27-12-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,30.41
28-12-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,30.41
29-12-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,30.41
30-12-2022,Amravati,Rice,Indrayani,Average,20.937424,77.779551,30.41
07-01-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,18
08-01-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,18
09-01-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,18
10-01-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,18
11-01-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,18
12-01-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,18
13-01-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,18
14-01-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,40.2
15-01-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,40.2
16-01-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,40.2
17-01-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,40.2
18-01-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,40.2
19-01-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,40.2
20-01-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,40.2
28-01-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,18.48
29-01-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,18.48
30-01-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,18.48
31-01-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,18.48
01-02-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,18.48
02-02-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,18.48
03-02-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,18.48
11-03-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,45.4
12-03-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,45.4
13-03-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,45.4
14-03-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,45.4
15-03-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,45.4
16-03-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,45.4
17-03-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,45.4
13-05-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,37.39
14-05-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,37.39
15-05-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,37.39
16-05-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,37.39
17-05-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,37.39
18-05-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,37.39
19-05-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,37.39
27-05-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,42.33
28-05-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,42.33
29-05-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,42.33
30-05-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,42.33
31-05-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,42.33
01-06-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,42.33
02-06-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,42.33
03-06-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,38.13
04-06-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,38.13
05-06-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,38.13
06-06-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,38.13
07-06-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,38.13
08-06-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,38.13
09-06-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,38.13
15-07-2023,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,26.13
16-07-2023,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,26.13
17-07-2023,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,26.13
18-07-2023,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,26.13
19-07-2023,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,26.13
20-07-2023,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,26.13
21-07-2023,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,26.13
22-07-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,32.38
23-07-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,32.38
24-07-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,32.38
25-07-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,32.38
26-07-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,32.38
27-07-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,32.38
28-07-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,32.38
05-08-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,15.99
06-08-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,15.99
07-08-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,15.99
08-08-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,15.99
09-08-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,15.99
10-08-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,15.99
11-08-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,15.99
11-11-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,19.23
12-11-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,19.23
13-11-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,19.23
14-11-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,19.23
15-11-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,19.23
16-11-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,19.23
17-11-2023,Amravati,Rice,Indrayani,Good,20.937424,77.779551,19.23
02-12-2023,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,42.18
03-12-2023,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,42.18
04-12-2023,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,42.18
05-12-2023,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,42.18
06-12-2023,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,42.18
07-12-2023,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,42.18
08-12-2023,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,42.18
09-12-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,29.82
10-12-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,29.82
11-12-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,29.82
12-12-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,29.82
13-12-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,29.82
14-12-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,29.82
15-12-2023,Amravati,Rice,Indrayani,Average,20.937424,77.779551,29.82
30-12-2023,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,20.75
31-12-2023,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,20.75
01-01-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,20.75
02-01-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,20.75
03-01-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,20.75
04-01-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,20.75
05-01-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,20.75
06-01-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,28.69
07-01-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,28.69
08-01-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,28.69
09-01-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,28.69
10-01-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,28.69
11-01-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,28.69
12-01-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,28.69
20-01-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,33.71
21-01-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,33.71
22-01-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,33.71
23-01-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,33.71
24-01-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,33.71
25-01-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,33.71
26-01-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,33.71
10-02-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,49.58
11-02-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,49.58
12-02-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,49.58
13-02-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,49.58
14-02-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,49.58
15-02-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,49.58
16-02-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,49.58
09-03-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,31.75
10-03-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,31.75
11-03-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,31.75
12-03-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,31.75
13-03-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,31.75
14-03-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,31.75
15-03-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,31.75
16-03-2024,Amravati,Rice,Indrayani,Good,20.937424,77.779551,31.66
17-03-2024,Amravati,Rice,Indrayani,Good,20.937424,77.779551,31.66
18-03-2024,Amravati,Rice,Indrayani,Good,20.937424,77.779551,31.66
19-03-2024,Amravati,Rice,Indrayani,Good,20.937424,77.779551,31.66
20-03-2024,Amravati,Rice,Indrayani,Good,20.937424,77.779551,31.66
21-03-2024,Amravati,Rice,Indrayani,Good,20.937424,77.779551,31.66
22-03-2024,Amravati,Rice,Indrayani,Good,20.937424,77.779551,31.66
23-03-2024,Amravati,Rice,Indrayani,Good,20.937424,77.779551,31.47
24-03-2024,Amravati,Rice,Indrayani,Good,20.937424,77.779551,31.47
25-03-2024,Amravati,Rice,Indrayani,Good,20.937424,77.779551,31.47
26-03-2024,Amravati,Rice,Indrayani,Good,20.937424,77.779551,31.47
27-03-2024,Amravati,Rice,Indrayani,Good,20.937424,77.779551,31.47
28-03-2024,Amravati,Rice,Indrayani,Good,20.937424,77.779551,31.47
29-03-2024,Amravati,Rice,Indrayani,Good,20.937424,77.779551,31.47
20-04-2024,Amravati,Rice,Indrayani,Average,20.937424,77.779551,15.72
21-04-2024,Amravati,Rice,Indrayani,Average,20.937424,77.779551,15.72
22-04-2024,Amravati,Rice,Indrayani,Average,20.937424,77.779551,15.72
23-04-2024,Amravati,Rice,Indrayani,Average,20.937424,77.779551,15.72
24-04-2024,Amravati,Rice,Indrayani,Average,20.937424,77.779551,15.72
25-04-2024,Amravati,Rice,Indrayani,Average,20.937424,77.779551,15.72
26-04-2024,Amravati,Rice,Indrayani,Average,20.937424,77.779551,15.72
11-05-2024,Amravati,Rice,Indrayani,Average,20.937424,77.779551,45.63
12-05-2024,Amravati,Rice,Indrayani,Average,20.937424,77.779551,45.63
13-05-2024,Amravati,Rice,Indrayani,Average,20.937424,77.779551,45.63
14-05-2024,Amravati,Rice,Indrayani,Average,20.937424,77.779551,45.63
15-05-2024,Amravati,Rice,Indrayani,Average,20.937424,77.779551,45.63
16-05-2024,Amravati,Rice,Indrayani,Average,20.937424,77.779551,45.63
17-05-2024,Amravati,Rice,Indrayani,Average,20.937424,77.779551,45.63
10-08-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,35.69
11-08-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,35.69
12-08-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,35.69
13-08-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,35.69
14-08-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,35.69
15-08-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,35.69
16-08-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,35.69
24-08-2024,Amravati,Rice,Indrayani,Good,20.937424,77.779551,32.53
25-08-2024,Amravati,Rice,Indrayani,Good,20.937424,77.779551,32.53
26-08-2024,Amravati,Rice,Indrayani,Good,20.937424,77.779551,32.53
27-08-2024,Amravati,Rice,Indrayani,Good,20.937424,77.779551,32.53
28-08-2024,Amravati,Rice,Indrayani,Good,20.937424,77.779551,32.53
29-08-2024,Amravati,Rice,Indrayani,Good,20.937424,77.779551,32.53
30-08-2024,Amravati,Rice,Indrayani,Good,20.937424,77.779551,32.53
05-10-2024,Amravati,Rice,Indrayani,Average,20.937424,77.779551,27.3
06-10-2024,Amravati,Rice,Indrayani,Average,20.937424,77.779551,27.3
07-10-2024,Amravati,Rice,Indrayani,Average,20.937424,77.779551,27.3
08-10-2024,Amravati,Rice,Indrayani,Average,20.937424,77.779551,27.3
09-10-2024,Amravati,Rice,Indrayani,Average,20.937424,77.779551,27.3
10-10-2024,Amravati,Rice,Indrayani,Average,20.937424,77.779551,27.3
11-10-2024,Amravati,Rice,Indrayani,Average,20.937424,77.779551,27.3
16-11-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,45.38
17-11-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,45.38
18-11-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,45.38
19-11-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,45.38
20-11-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,45.38
21-11-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,45.38
22-11-2024,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,45.38
11-01-2025,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,45.7
12-01-2025,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,45.7
13-01-2025,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,45.7
14-01-2025,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,45.7
15-01-2025,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,45.7
16-01-2025,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,45.7
17-01-2025,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,45.7
25-01-2025,Amravati,Rice,Indrayani,Good,20.937424,77.779551,29.51
26-01-2025,Amravati,Rice,Indrayani,Good,20.937424,77.779551,29.51
27-01-2025,Amravati,Rice,Indrayani,Good,20.937424,77.779551,29.51
28-01-2025,Amravati,Rice,Indrayani,Good,20.937424,77.779551,29.51
29-01-2025,Amravati,Rice,Indrayani,Good,20.937424,77.779551,29.51
30-01-2025,Amravati,Rice,Indrayani,Good,20.937424,77.779551,29.51
31-01-2025,Amravati,Rice,Indrayani,Good,20.937424,77.779551,29.51
15-02-2025,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,28.22
16-02-2025,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,28.22
17-02-2025,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,28.22
18-02-2025,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,28.22
19-02-2025,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,28.22
20-02-2025,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,28.22
21-02-2025,Amravati,Rice,Indrayani,Poor,20.937424,77.779551,28.22
08-01-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,18.91
09-01-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,18.91
10-01-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,18.91
11-01-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,18.91
12-01-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,18.91
13-01-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,18.91
14-01-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,18.91
15-01-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,42.58
16-01-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,42.58
17-01-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,42.58
18-01-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,42.58
19-01-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,42.58
20-01-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,42.58
21-01-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,42.58
22-01-2022,Amravati,Rice,Matta,Good,20.937424,77.779551,25.05
23-01-2022,Amravati,Rice,Matta,Good,20.937424,77.779551,25.05
24-01-2022,Amravati,Rice,Matta,Good,20.937424,77.779551,25.05
25-01-2022,Amravati,Rice,Matta,Good,20.937424,77.779551,25.05
26-01-2022,Amravati,Rice,Matta,Good,20.937424,77.779551,25.05
27-01-2022,Amravati,Rice,Matta,Good,20.937424,77.779551,25.05
28-01-2022,Amravati,Rice,Matta,Good,20.937424,77.779551,25.05
19-02-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,19.79
20-02-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,19.79
21-02-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,19.79
22-02-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,19.79
23-02-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,19.79
24-02-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,19.79
25-02-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,19.79
05-03-2022,Amravati,Rice,Matta,Poor,20.937424,77.779551,38.12
06-03-2022,Amravati,Rice,Matta,Poor,20.937424,77.779551,38.12
07-03-2022,Amravati,Rice,Matta,Poor,20.937424,77.779551,38.12
08-03-2022,Amravati,Rice,Matta,Poor,20.937424,77.779551,38.12
09-03-2022,Amravati,Rice,Matta,Poor,20.937424,77.779551,38.12
10-03-2022,Amravati,Rice,Matta,Poor,20.937424,77.779551,38.12
11-03-2022,Amravati,Rice,Matta,Poor,20.937424,77.779551,38.12
16-04-2022,Amravati,Rice,Matta,Poor,20.937424,77.779551,38.92
17-04-2022,Amravati,Rice,Matta,Poor,20.937424,77.779551,38.92
18-04-2022,Amravati,Rice,Matta,Poor,20.937424,77.779551,38.92
19-04-2022,Amravati,Rice,Matta,Poor,20.937424,77.779551,38.92
20-04-2022,Amravati,Rice,Matta,Poor,20.937424,77.779551,38.92
21-04-2022,Amravati,Rice,Matta,Poor,20.937424,77.779551,38.92
22-04-2022,Amravati,Rice,Matta,Poor,20.937424,77.779551,38.92
23-04-2022,Amravati,Rice,Matta,Poor,20.937424,77.779551,17.21
24-04-2022,Amravati,Rice,Matta,Poor,20.937424,77.779551,17.21
25-04-2022,Amravati,Rice,Matta,Poor,20.937424,77.779551,17.21
26-04-2022,Amravati,Rice,Matta,Poor,20.937424,77.779551,17.21
27-04-2022,Amravati,Rice,Matta,Poor,20.937424,77.779551,17.21
28-04-2022,Amravati,Rice,Matta,Poor,20.937424,77.779551,17.21
29-04-2022,Amravati,Rice,Matta,Poor,20.937424,77.779551,17.21
14-05-2022,Amravati,Rice,Matta,Good,20.937424,77.779551,38.12
15-05-2022,Amravati,Rice,Matta,Good,20.937424,77.779551,38.12
16-05-2022,Amravati,Rice,Matta,Good,20.937424,77.779551,38.12
17-05-2022,Amravati,Rice,Matta,Good,20.937424,77.779551,38.12
18-05-2022,Amravati,Rice,Matta,Good,20.937424,77.779551,38.12
19-05-2022,Amravati,Rice,Matta,Good,20.937424,77.779551,38.12
20-05-2022,Amravati,Rice,Matta,Good,20.937424,77.779551,38.12
11-06-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,25.25
12-06-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,25.25
13-06-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,25.25
14-06-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,25.25
15-06-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,25.25
16-06-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,25.25
17-06-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,25.25
13-08-2022,Amravati,Rice,Matta,Average,20.937424,77.779551,16.19
